CommunicationId,CustomerId,PolicyId,CommunicationType,CommunicationDate,Summary
CHID-2226,CID-354,PID-886,Phone Call,2021-07-06,Request clarification on a recent claim status.
CHID-2227,CID-354,PID-886,Email,2021-11-04,The customer wanted to know about discounts for upcoming policy renewal.
CHID-2228,CID-354,PID-887,Email,2022-04-22,Customer called to inquire about their most recent bill and payment due dates.
CHID-2229,CID-354,PID-887,Email,2022-10-07,The customer wanted to know about discounts for upcoming policy renewal.
CHID-2230,CID-355,PID-888,Email,2023-02-19,Customer called to ask specific questions regarding coverage limits.
CHID-2231,CID-355,PID-889,Email,2020-05-31,Customer called to ask specific questions regarding coverage limits.
CHID-2232,CID-356,PID-890,Phone Call,2021-06-03,Inquired about potential premium increases for the upcoming renewal.
CHID-2233,CID-356,PID-891,Phone Call,2020-01-27,The customer wanted to know about discounts for upcoming policy renewal.
CHID-2234,CID-356,PID-891,SMS,2020-09-28,Customer called to inquire about their most recent bill and payment due dates.
CHID-2235,CID-356,PID-891,SMS,2020-06-01,Customer called to ask specific questions regarding coverage limits.
CHID-2236,CID-356,PID-891,Phone Call,2020-06-12,The customer wanted to know about discounts for upcoming policy renewal.
CHID-2237,CID-356,PID-892,Phone Call,2021-10-24,Request clarification on a recent claim status.
CHID-2238,CID-356,PID-892,SMS,2021-06-02,Request for documents related to the policy was made.
CHID-2239,CID-356,PID-892,Phone Call,2021-06-23,Customer complained about a previous claim's handling.
CHID-2240,CID-356,PID-892,SMS,2021-08-20,Request clarification on a recent claim status.
CHID-2241,CID-356,PID-893,Email,2025-01-30,Customer called to inquire about their most recent bill and payment due dates.
CHID-2242,CID-356,PID-893,Email,2025-04-17,"Customer sought assistance for canceling their policy, asking about the process."
CHID-2243,CID-357,PID-894,Phone Call,2021-03-27,"Customer sought assistance for canceling their policy, asking about the process."
CHID-2244,CID-357,PID-895,SMS,2022-10-10,Request for documents related to the policy was made.
CHID-2245,CID-357,PID-895,SMS,2023-04-20,Customer called to update their policy information and address changes.
CHID-2246,CID-357,PID-896,Phone Call,2024-02-13,Customer wanted to know about discounts available for bundling policies.
CHID-2247,CID-357,PID-896,SMS,2024-04-06,Customer complained about a previous claim's handling.
CHID-2248,CID-357,PID-897,Phone Call,2023-06-30,The customer wanted to know about discounts for upcoming policy renewal.
CHID-2249,CID-357,PID-897,Phone Call,2023-05-01,"Customer sought assistance for canceling their policy, asking about the process."
CHID-2250,CID-357,PID-897,Email,2023-09-08,Customer called to inquire about their most recent bill and payment due dates.
CHID-2251,CID-357,PID-897,Email,2023-10-04,"Customer sought assistance for canceling their policy, asking about the process."
CHID-2252,CID-358,PID-898,Phone Call,2024-09-29,Request clarification on a recent claim status.
CHID-2253,CID-358,PID-898,Email,2024-02-12,Inquired about potential premium increases for the upcoming renewal.
CHID-2254,CID-358,PID-898,Phone Call,2024-11-24,The customer wanted to know about discounts for upcoming policy renewal.
CHID-2255,CID-358,PID-898,SMS,2024-11-15,Request clarification on a recent claim status.
CHID-2256,CID-358,PID-899,Phone Call,2023-01-19,Customer wanted to know about discounts available for bundling policies.
CHID-2257,CID-359,PID-900,Phone Call,2024-10-09,Customer called to update their policy information and address changes.
CHID-2258,CID-359,PID-900,Email,2025-09-09,The customer wanted to know about discounts for upcoming policy renewal.
CHID-2259,CID-360,PID-901,Email,2022-10-25,Customer called to inquire about their most recent bill and payment due dates.
CHID-2260,CID-360,PID-901,SMS,2022-09-30,Customer called to ask specific questions regarding coverage limits.
CHID-2261,CID-360,PID-901,Phone Call,2022-10-05,Customer called to ask specific questions regarding coverage limits.
CHID-2262,CID-360,PID-901,SMS,2023-04-20,Customer called to inquire about their most recent bill and payment due dates.
CHID-2263,CID-360,PID-902,SMS,2025-05-01,Customer complained about a previous claim's handling.
CHID-2264,CID-360,PID-902,SMS,2025-11-12,The customer wanted to know about discounts for upcoming policy renewal.
CHID-2265,CID-360,PID-903,Phone Call,2021-02-26,Request for documents related to the policy was made.
CHID-2266,CID-360,PID-903,SMS,2020-04-22,Request for documents related to the policy was made.
CHID-2267,CID-360,PID-903,SMS,2020-07-10,Customer complained about a previous claim's handling.
CHID-2268,CID-361,PID-904,Phone Call,2022-02-03,Customer called to update their policy information and address changes.
CHID-2269,CID-361,PID-904,Email,2022-02-22,Customer wanted to know about discounts available for bundling policies.
CHID-2270,CID-361,PID-905,Email,2022-05-04,Customer called to update their policy information and address changes.
CHID-2271,CID-361,PID-905,Email,2022-10-17,Customer wanted to know about discounts available for bundling policies.
CHID-2272,CID-361,PID-905,SMS,2022-10-09,Customer called to ask specific questions regarding coverage limits.
CHID-2273,CID-361,PID-905,SMS,2023-02-11,Customer called to ask specific questions regarding coverage limits.
CHID-2274,CID-361,PID-906,SMS,2025-11-12,Customer called to inquire about their most recent bill and payment due dates.
CHID-2275,CID-361,PID-907,Email,2025-06-10,The customer wanted to know about discounts for upcoming policy renewal.
CHID-2276,CID-361,PID-907,Email,2024-07-02,Customer called to ask specific questions regarding coverage limits.
CHID-2277,CID-361,PID-907,Phone Call,2024-12-27,Request for documents related to the policy was made.
CHID-2278,CID-362,PID-908,Email,2024-02-25,Request clarification on a recent claim status.
CHID-2279,CID-362,PID-909,Phone Call,2025-05-06,Customer called to inquire about their most recent bill and payment due dates.
CHID-2280,CID-362,PID-909,Phone Call,2025-04-02,Inquired about potential premium increases for the upcoming renewal.
CHID-2281,CID-362,PID-909,Phone Call,2025-11-12,Request clarification on a recent claim status.
CHID-2282,CID-362,PID-909,Phone Call,2025-09-10,Request clarification on a recent claim status.
CHID-2283,CID-363,PID-910,Email,2025-07-30,Request for documents related to the policy was made.
CHID-2284,CID-363,PID-910,Phone Call,2025-10-29,Customer wanted to know about discounts available for bundling policies.
CHID-2285,CID-363,PID-910,SMS,2025-07-03,Customer wanted to know about discounts available for bundling policies.
CHID-2286,CID-363,PID-910,Email,2025-11-12,"Customer sought assistance for canceling their policy, asking about the process."
CHID-2287,CID-363,PID-911,SMS,2022-08-29,Customer complained about a previous claim's handling.
CHID-2288,CID-363,PID-911,SMS,2023-01-27,Customer called to inquire about their most recent bill and payment due dates.
CHID-2289,CID-363,PID-912,Phone Call,2022-09-30,"Customer sought assistance for canceling their policy, asking about the process."
CHID-2290,CID-363,PID-912,Email,2022-10-04,Customer complained about a previous claim's handling.
CHID-2291,CID-363,PID-912,Phone Call,2022-09-11,Request clarification on a recent claim status.
CHID-2292,CID-363,PID-913,Phone Call,2025-05-17,The customer wanted to know about discounts for upcoming policy renewal.
CHID-2293,CID-363,PID-913,Phone Call,2025-08-29,"Customer sought assistance for canceling their policy, asking about the process."
CHID-2294,CID-364,PID-914,SMS,2023-04-04,Request clarification on a recent claim status.
CHID-2295,CID-364,PID-914,Email,2023-12-22,Customer wanted to know about discounts available for bundling policies.
CHID-2296,CID-364,PID-914,SMS,2023-11-05,Customer called to ask specific questions regarding coverage limits.
CHID-2297,CID-364,PID-915,SMS,2022-04-28,The customer wanted to know about discounts for upcoming policy renewal.
CHID-2298,CID-364,PID-915,Email,2022-03-17,Request for documents related to the policy was made.
CHID-2299,CID-365,PID-916,SMS,2020-06-24,Customer called to inquire about their most recent bill and payment due dates.
CHID-2300,CID-365,PID-916,SMS,2020-11-04,Request for documents related to the policy was made.
CHID-2301,CID-365,PID-916,Phone Call,2020-10-05,Request for documents related to the policy was made.
CHID-2302,CID-365,PID-917,Phone Call,2021-03-24,Customer complained about a previous claim's handling.
CHID-2303,CID-365,PID-917,SMS,2020-05-05,Customer called to update their policy information and address changes.
CHID-2304,CID-365,PID-917,Phone Call,2020-08-07,Customer called to ask specific questions regarding coverage limits.
CHID-2305,CID-366,PID-918,Phone Call,2022-01-11,Customer called to update their policy information and address changes.
CHID-2306,CID-366,PID-919,Email,2021-01-27,Customer called to update their policy information and address changes.
CHID-2307,CID-366,PID-919,SMS,2021-02-22,Customer wanted to know about discounts available for bundling policies.
CHID-2308,CID-366,PID-920,SMS,2024-03-11,Request for documents related to the policy was made.
CHID-2309,CID-366,PID-920,Email,2024-01-24,Inquired about potential premium increases for the upcoming renewal.
CHID-2310,CID-366,PID-920,SMS,2024-01-16,Request for documents related to the policy was made.
CHID-2311,CID-367,PID-921,SMS,2025-11-12,Customer called to inquire about their most recent bill and payment due dates.
CHID-2312,CID-367,PID-922,Phone Call,2022-12-14,Customer wanted to know about discounts available for bundling policies.
CHID-2313,CID-367,PID-923,Email,2024-03-15,Inquired about potential premium increases for the upcoming renewal.
CHID-2314,CID-367,PID-923,Phone Call,2023-05-08,Request for documents related to the policy was made.
CHID-2315,CID-367,PID-923,Phone Call,2023-09-03,Customer complained about a previous claim's handling.
CHID-2316,CID-367,PID-923,Phone Call,2023-09-10,The customer wanted to know about discounts for upcoming policy renewal.
CHID-2317,CID-368,PID-924,SMS,2020-06-08,The customer wanted to know about discounts for upcoming policy renewal.
CHID-2318,CID-368,PID-924,Email,2020-06-24,Customer called to update their policy information and address changes.
CHID-2319,CID-368,PID-925,Email,2024-07-01,Customer called to update their policy information and address changes.
CHID-2320,CID-368,PID-925,Phone Call,2024-10-08,"Customer sought assistance for canceling their policy, asking about the process."
CHID-2321,CID-368,PID-925,Email,2024-10-07,Customer complained about a previous claim's handling.
CHID-2322,CID-368,PID-925,Phone Call,2024-12-19,Request for documents related to the policy was made.
CHID-2323,CID-369,PID-926,SMS,2023-04-21,Customer complained about a previous claim's handling.
CHID-2324,CID-369,PID-926,SMS,2023-05-09,Customer complained about a previous claim's handling.
CHID-2325,CID-369,PID-926,SMS,2023-05-04,"Customer sought assistance for canceling their policy, asking about the process."
CHID-2326,CID-369,PID-927,Phone Call,2025-11-12,The customer wanted to know about discounts for upcoming policy renewal.
CHID-2327,CID-369,PID-928,Email,2025-09-15,Inquired about potential premium increases for the upcoming renewal.
CHID-2328,CID-369,PID-929,Email,2021-09-02,Customer complained about a previous claim's handling.
CHID-2329,CID-369,PID-929,Phone Call,2022-04-28,Request for documents related to the policy was made.
CHID-2330,CID-369,PID-929,SMS,2021-10-14,"Customer sought assistance for canceling their policy, asking about the process."
CHID-2331,CID-369,PID-929,Email,2022-07-25,Inquired about potential premium increases for the upcoming renewal.
CHID-2332,CID-370,PID-930,SMS,2023-09-15,Customer called to inquire about their most recent bill and payment due dates.
CHID-2333,CID-370,PID-930,SMS,2023-11-01,Customer called to inquire about their most recent bill and payment due dates.
CHID-2334,CID-370,PID-931,Email,2021-02-24,Customer called to ask specific questions regarding coverage limits.
CHID-2335,CID-370,PID-932,Email,2023-08-30,Customer called to ask specific questions regarding coverage limits.
CHID-2336,CID-370,PID-933,Email,2021-10-08,"Customer sought assistance for canceling their policy, asking about the process."
CHID-2337,CID-370,PID-933,SMS,2021-02-22,"Customer sought assistance for canceling their policy, asking about the process."
CHID-2338,CID-370,PID-933,Phone Call,2020-12-03,Request for documents related to the policy was made.
